FileName,FuncName and Var Id,M2R-Dual,Dual-M2R
wasm_loader.c,load_export_section-3,"set(['11', '62', '65', '66', '16'])",set([])
wasm_loader.c,load_export_section-2,"set(['62', '65', '66'])",set([])
wasm_loader.c,load_export_section-7,set(['4']),set([])
wasm_loader.c,load_export_section-6,"set(['62', '65', '66'])",set([])
wasm_loader.c,load_export_section-5,"set(['11', '62', '65', '66'])",set([])
wasm_loader.c,load_export_section-4,"set(['11', '62', '42', '65', '66'])",set([])
wasm_loader.c,check_offset_push-1,set(['9']),set([])
wasm_loader.c,wasm_loader_push_frame_csp-1,"set(['9', '14'])",set([])
wasm_loader.c,wasm_loader_find_block_addr-6,set(['129']),set([])
wasm_loader.c,wasm_loader_find_block_addr-5,"set(['129', '7'])",set([])
wasm_loader.c,wasm_loader_find_block_addr-2,set(['7']),set([])
wasm_loader.c,wasm_loader_find_block_addr-0,"set(['128', '124', '7', '126'])",set([])
wasm_loader.c,wasm_loader_find_block_addr-1,"set(['128', '129', '117', '7', '126'])",set([])
wasm_loader.c,wasm_loader_prepare_bytecode-18,"set(['13', '1267', '330', '3', '1293', '1294'])",set([])
wasm_loader.c,reserve_block_ret-2,"set(['106', '104', '105'])",set([])
wasm_loader.c,reserve_block_ret-3,"set(['106', '104', '105'])",set([])
wasm_loader.c,reserve_block_ret-0,"set(['102', '35', '104'])",set([])
wasm_loader.c,reserve_block_ret-1,"set(['106', '104', '105'])",set([])
wasm_loader.c,reserve_block_ret-6,"set(['60', '104'])",set([])
wasm_loader.c,reserve_block_ret-4,"set(['106', '104', '105'])",set([])
wasm_loader.c,reserve_block_ret-5,"set(['106', '104', '105'])",set([])
wasm_loader.c,load_init_expr-2,"set(['68', '69', '67'])",set([])
wasm_loader.c,load_init_expr-3,"set(['68', '69', '67'])",set([])
wasm_loader.c,load_init_expr-1,set(['67']),set([])
wasm_loader.c,check_stack_push-1,"set(['8', '10'])",set([])
wasm_shared_memory.c,wasm_runtime_atomic_wait-0,"set(['4', '6'])",set([])
wasm_shared_memory.c,wasm_runtime_atomic_wait-1,set(['6']),set([])
wasm_shared_memory.c,acquire_wait_info-2,"set(['13', '12'])",set([])
wasm_shared_memory.c,notify_wait_list-4,set(['10']),set([])
wasm_shared_memory.c,destroy_wait_info-0,set(['5']),set([])
ems_alloc.c,alloc_hmu-4,"set(['46', '22'])",set([])
ems_alloc.c,gc_realloc_vo-2,"set(['24', '23'])",set([])
ems_alloc.c,gc_realloc_vo-7,set(['24']),set([])
ems_alloc.c,alloc_hmu-3,"set(['46', '22'])",set([])
ems_alloc.c,unlink_hmu-1,"set(['21', '22'])",set([])
ems_alloc.c,unlink_hmu-0,"set(['21', '16'])",set([])
ems_alloc.c,unlink_hmu-3,set(['21']),set([])
ems_alloc.c,unlink_hmu-2,"set(['21', '22'])",set([])
FinalResults,Total,1161
