FileName,FuncName and Var Id,M2R-Dual,Dual-M2R
SDL_blendline.c,SDL_BlendLine_RGB565-52,"set(['504', '502', '503', '501'])",set([])
SDL_blendline.c,SDL_BlendLine_RGB565-53,"set(['217', '504', '503'])",set([])
SDL_blendline.c,SDL_BlendLine_RGB565-50,"set(['504', '502', '503', '501'])",set([])
SDL_blendline.c,SDL_BlendLine_RGB565-51,"set(['217', '504', '503'])",set([])
SDL_blendline.c,SDL_BlendLine_RGB565-58,"set(['217', '504', '503'])",set([])
SDL_blendline.c,SDL_BlendLine_RGB565-59,"set(['504', '502', '503', '501'])",set([])
SDL_blendline.c,SDL_BlendLine_RGBA4-0,"set(['504', '502', '503', '501'])",set([])
SDL_blendline.c,SDL_BlendLine_RGBA4-69,"set(['504', '502', '503', '501'])",set([])
SDL_blendline.c,SDL_BlendLine_RGBA4-90,"set(['504', '502', '503', '501'])",set([])
SDL_blendline.c,SDL_BlendLine_RGBA4-91,"set(['504', '502', '503', '501'])",set([])
SDL_blendline.c,SDL_BlendLine_RGB888-15,"set(['451', '504', '502', '503', '501'])",set([])
SDL_blendline.c,SDL_BlendLine_RGB888-16,"set(['504', '110'])",set([])
SDL_blendline.c,SDL_BlendLine_RGB888-17,"set(['451', '504', '502', '503', '501'])",set([])
SDL_blendline.c,SDL_BlendLine_RGB888-10,"set(['504', '502', '503', '501'])",set([])
SDL_blendline.c,SDL_BlendLine_RGBA4-60,"set(['504', '502', '503', '501'])",set([])
SDL_blendline.c,SDL_BlendLine_RGBA4-45,"set(['504', '110'])",set([])
SDL_blendline.c,SDL_BlendLine_RGBA4-44,"set(['504', '110', '78'])",set([])
SDL_blendline.c,SDL_BlendLine_RGBA4-47,"set(['504', '110'])",set([])
SDL_blendline.c,SDL_BlendLine_RGBA4-46,"set(['504', '502', '503', '501'])",set([])
SDL_blendline.c,SDL_BlendLine_RGBA4-41,"set(['504', '110', '78'])",set([])
SDL_blendline.c,SDL_BlendLine_RGBA4-43,"set(['504', '110', '78'])",set([])
SDL_blendline.c,SDL_BlendLine_RGBA4-49,"set(['504', '422', '502', '503', '501'])",set([])
SDL_blendline.c,SDL_BlendLine_RGBA4-48,"set(['504', '502', '503', '501'])",set([])
SDL_blendline.c,SDL_BlendLine_RGB2-121,"set(['504', '502', '503', '501'])",set([])
SDL_blendline.c,SDL_BlendLine_RGB2-120,"set(['504', '502', '503', '501'])",set([])
SDL_blendline.c,SDL_BlendLine_ARGB8888-10,"set(['504', '502', '503', '501'])",set([])
SDL_blendline.c,SDL_BlendLine_RGB2-79,"set(['217', '504', '503', '185'])",set([])
SDL_blendline.c,SDL_BlendLine_ARGB8888-31,"set(['504', '502', '503', '501'])",set([])
SDL_blendline.c,SDL_BlendLine_RGBA4-129,"set(['504', '502', '503', '501'])",set([])
SDL_blendline.c,SDL_BlendLine_RGBA4-128,"set(['504', '502', '503', '501'])",set([])
SDL_blendline.c,SDL_BlendLine_RGB4-2,"set(['504', '502', '503', '501'])",set([])
SDL_blendline.c,SDL_BlendLine_RGBA4-125,"set(['504', '502', '503', '501'])",set([])
SDL_blendline.c,SDL_BlendLine_RGBA4-124,"set(['504', '502', '503', '501'])",set([])
SDL_blendline.c,SDL_BlendLine_RGBA4-127,"set(['504', '502', '503', '501'])",set([])
SDL_blendline.c,SDL_BlendLine_RGBA4-126,"set(['504', '502', '503', '501'])",set([])
SDL_blendline.c,SDL_BlendLine_RGBA4-121,"set(['504', '502', '503', '501'])",set([])
SDL_blendline.c,SDL_BlendLine_RGBA4-120,"set(['504', '502', '503', '501'])",set([])
SDL_blendline.c,SDL_BlendLine_RGBA4-123,"set(['504', '502', '503', '501'])",set([])
SDL_blendline.c,SDL_BlendLine_RGBA4-122,"set(['504', '502', '503', '501'])",set([])
SDL_blendline.c,SDL_BlendLine_RGB555-68,"set(['504', '501', '502', '503', '387'])",set([])
SDL_blendline.c,SDL_BlendLine_RGB555-69,"set(['504', '501', '502', '503', '387'])",set([])
SDL_blendline.c,SDL_BlendLine_RGBA4-118,"set(['504', '502', '503', '501'])",set([])
SDL_blendline.c,SDL_BlendLine_RGBA4-111,"set(['502', '504', '340', '503', '306'])",set([])
SDL_blendline.c,SDL_BlendLine_RGB555-60,"set(['217', '504', '503'])",set([])
SDL_blendline.c,SDL_BlendLine_RGB555-61,"set(['217', '504', '503', '143'])",set([])
SDL_blendline.c,SDL_BlendLine_RGB555-62,"set(['217', '504', '503', '143'])",set([])
SDL_blendline.c,SDL_BlendLine_RGB555-63,"set(['217', '504', '143', '503'])",set([])
SDL_blendline.c,SDL_BlendLine_RGB555-64,"set(['504', '502', '503', '501'])",set([])
SDL_blendline.c,SDL_BlendLine_RGB555-65,"set(['217', '504', '503'])",set([])
SDL_blendline.c,SDL_BlendLine_RGB555-66,"set(['504', '501', '502', '503', '387'])",set([])
SDL_blendline.c,SDL_BlendLine_RGB555-67,"set(['217', '504', '503'])",set([])
SDL_blendline.c,SDL_BlendLine_RGBA4-113,"set(['502', '504', '340', '503', '306'])",set([])
SDL_blendline.c,SDL_BlendLine_RGB565-121,"set(['504', '502', '503', '501'])",set([])
SDL_blendline.c,SDL_BlendLine_RGB565-120,"set(['504', '502', '503', '501'])",set([])
SDL_blendline.c,SDL_BlendLine_RGBA4-114,"set(['502', '504', '340', '503', '306'])",set([])
SDL_blendline.c,SDL_BlendLine_ARGB8888-38,"set(['504', '502', '503', '501'])",set([])
SDL_blendline.c,SDL_BlendLine_RGBA4-115,"set(['502', '504', '340', '503'])",set([])
SDL_blendline.c,SDL_BlendLine_RGBA4-119,"set(['504', '502', '503', '501'])",set([])
SDL_blendline.c,SDL_BlendLine_RGBA4-116,"set(['502', '504', '340', '503'])",set([])
SDL_blendline.c,SDL_BlendLine_RGBA4-117,"set(['502', '504', '340', '503'])",set([])
SDL_blendline.c,SDL_BlendLine_RGB888-49,"set(['504', '502', '503', '501'])",set([])
SDL_blendline.c,SDL_BlendLine_ARGB8888-111,"set(['502', '504', '340', '503', '306'])",set([])
SDL_blendline.c,SDL_BlendLine_ARGB8888-110,"set(['502', '504', '340', '503', '306'])",set([])
SDL_blendline.c,SDL_BlendLine_ARGB8888-113,"set(['502', '504', '340', '503', '306'])",set([])
SDL_blendline.c,SDL_BlendLine_ARGB8888-112,"set(['502', '504', '340', '503', '306'])",set([])
SDL_blendline.c,SDL_BlendLine_ARGB8888-115,"set(['502', '504', '340', '503'])",set([])
SDL_blendline.c,SDL_BlendLine_ARGB8888-114,"set(['502', '504', '340', '503'])",set([])
SDL_blendline.c,SDL_BlendLine_ARGB8888-117,"set(['504', '502', '503', '501'])",set([])
SDL_blendline.c,SDL_BlendLine_ARGB8888-116,"set(['502', '504', '340', '503'])",set([])
SDL_blendline.c,SDL_BlendLine_ARGB8888-119,"set(['504', '502', '503', '501'])",set([])
SDL_blendline.c,SDL_BlendLine_ARGB8888-118,"set(['504', '502', '503', '501'])",set([])
SDL_blendline.c,SDL_BlendLine_RGBA4-97,"set(['502', '504', '260', '340', '503'])",set([])
SDL_blendline.c,SDL_BlendLine_RGB888-2,"set(['504', '502', '503', '501'])",set([])
SDL_blendline.c,SDL_BlendLine_RGBA4-95,"set(['502', '504', '340', '503'])",set([])
SDL_blendline.c,SDL_BlendLine_ARGB8888-37,"set(['504', '110'])",set([])
SDL_blendline.c,SDL_BlendLine_RGB555-115,"set(['502', '504', '340', '503'])",set([])
SDL_blendline.c,SDL_BlendLine_ARGB8888-35,"set(['504', '502', '503', '501'])",set([])
SDL_blendline.c,SDL_BlendLine_ARGB8888-34,"set(['504', '502', '503', '501'])",set([])
SDL_blendline.c,SDL_BlendLine_ARGB8888-33,"set(['504', '502', '503', '501'])",set([])
SDL_blendline.c,SDL_BlendLine_ARGB8888-32,"set(['504', '110'])",set([])
SDL_blendline.c,SDL_BlendLine_RGB2-78,"set(['217', '504', '503', '185'])",set([])
SDL_blendline.c,SDL_BlendLine_RGB555-114,"set(['502', '504', '340', '503'])",set([])
SDL_blendline.c,SDL_BlendLine_RGB2-76,"set(['217', '504', '503', '185'])",set([])
SDL_blendline.c,SDL_BlendLine_RGB2-77,"set(['217', '504', '503', '185'])",set([])
SDL_blendline.c,SDL_BlendLine_RGB2-74,"set(['504', '502', '503', '501'])",set([])
SDL_blendline.c,SDL_BlendLine_RGB2-75,"set(['217', '504', '503'])",set([])
SDL_blendline.c,SDL_BlendLine_RGB2-72,"set(['504', '502', '503', '501'])",set([])
SDL_blendline.c,SDL_BlendLine_RGB2-73,"set(['217', '504', '503'])",set([])
SDL_blendline.c,SDL_BlendLine_RGB2-70,"set(['504', '502', '503', '501'])",set([])
SDL_blendline.c,SDL_BlendLine_RGB2-71,"set(['504', '502', '503', '501'])",set([])
SDL_blendline.c,SDL_BlendLine_RGBA4-92,"set(['504', '502', '503', '501'])",set([])
SDL_blendline.c,SDL_BlendLine_RGBA4-93,"set(['504', '502', '503', '501'])",set([])
SDL_blendline.c,SDL_BlendLine_RGB565-18,"set(['504', '110'])",set([])
SDL_blendline.c,SDL_BlendLine_RGB565-19,"set(['451', '504', '502', '503', '501'])",set([])
SDL_blendline.c,SDL_BlendLine_RGB555-119,"set(['504', '502', '503', '501'])",set([])
SDL_blendline.c,SDL_BlendLine_RGB555-118,"set(['504', '502', '503', '501'])",set([])
SDL_blendline.c,SDL_BlendLine_RGBA4-94,"set(['502', '504', '340', '503'])",set([])
SDL_blendline.c,SDL_BlendLine_ARGB8888-98,"set(['502', '504', '260', '340', '503'])",set([])
SDL_blendline.c,SDL_BlendLine_RGB565-10,"set(['504', '502', '503', '501'])",set([])
SDL_blendline.c,SDL_BlendLine_RGB555-111,"set(['502', '504', '340', '503', '306'])",set([])
SDL_blendline.c,SDL_BlendLine_RGB555-110,"set(['502', '504', '340', '503', '306'])",set([])
SDL_blendline.c,SDL_BlendLine_RGB555-113,"set(['502', '504', '340', '503', '306'])",set([])
SDL_blendline.c,SDL_BlendLine_RGB555-112,"set(['502', '504', '340', '503', '306'])",set([])
SDL_blendline.c,SDL_BlendLine_RGB888-101,"set(['502', '504', '340', '503'])",set([])
SDL_blendline.c,SDL_BlendLine_RGB888-100,"set(['340', '504', '502', '503'])",set([])
SDL_blendline.c,SDL_BlendLine_RGB888-103,"set(['504', '502', '503', '501'])",set([])
SDL_blendline.c,SDL_BlendLine_RGB888-102,"set(['502', '504', '340', '503'])",set([])
SDL_blendline.c,SDL_BlendLine_RGB888-105,"set(['504', '502', '503', '501'])",set([])
SDL_blendline.c,SDL_BlendLine_RGB888-107,"set(['502', '504', '340', '503'])",set([])
SDL_blendline.c,SDL_BlendLine_RGB888-106,"set(['504', '502', '503', '501'])",set([])
SDL_blendline.c,SDL_BlendLine_RGB888-109,"set(['502', '504', '340', '503'])",set([])
SDL_blendline.c,SDL_BlendLine_RGB888-108,"set(['502', '504', '340', '503'])",set([])
SDL_blendline.c,SDL_BlendLine_RGB565-15,"set(['451', '504', '502', '503', '501'])",set([])
SDL_blendline.c,SDL_BlendLine_RGBA4-38,"set(['504', '110'])",set([])
SDL_blendline.c,SDL_BlendLine_RGB4-7,"set(['504', '502', '503', '501'])",set([])
SDL_blendline.c,SDL_BlendLine_RGBA4-39,"set(['504', '502', '503', '501'])",set([])
SDL_blendline.c,SDL_BlendLine_RGB4-56,"set(['504', '502', '503', '501'])",set([])
SDL_blendline.c,SDL_BlendLine_RGB4-8,"set(['504', '502', '503', '501'])",set([])
SDL_blendline.c,SDL_BlendLine_RGB4-54,"set(['217', '504', '503'])",set([])
SDL_blendline.c,SDL_BlendLine_RGB4-55,"set(['504', '502', '503', '501'])",set([])
SDL_blendline.c,SDL_BlendLine_RGB4-52,"set(['217', '504', '503'])",set([])
SDL_blendline.c,SDL_BlendLine_RGB4-53,"set(['504', '502', '503', '501'])",set([])
SDL_blendline.c,SDL_BlendLine_RGBA4-99,"set(['502', '504', '260', '340', '503'])",set([])
SDL_blendline.c,SDL_BlendLine_RGB4-9,"set(['504', '502', '503', '501'])",set([])
SDL_blendline.c,SDL_BlendLine_RGB4-58,"set(['504', '502', '503', '501'])",set([])
SDL_blendline.c,SDL_BlendLine_RGB888-104,"set(['504', '502', '503', '501'])",set([])
SDL_blendline.c,SDL_BlendLine_RGB565-69,"set(['504', '501', '502', '503', '387'])",set([])
SDL_blendline.c,SDL_BlendLine_RGB565-68,"set(['504', '501', '502', '503', '387'])",set([])
SDL_blendline.c,SDL_BlendLine_RGB565-67,"set(['217', '504', '503'])",set([])
SDL_blendline.c,SDL_BlendLine_RGB565-66,"set(['504', '501', '502', '503', '387'])",set([])
SDL_blendline.c,SDL_BlendLine_RGB565-65,"set(['217', '504', '503'])",set([])
SDL_blendline.c,SDL_BlendLine_RGB565-64,"set(['504', '502', '503', '501'])",set([])
SDL_blendline.c,SDL_BlendLine_RGB565-63,"set(['217', '504', '143', '503'])",set([])
SDL_blendline.c,SDL_BlendLine_RGB565-62,"set(['217', '504', '503', '143'])",set([])
SDL_blendline.c,SDL_BlendLine_RGB565-61,"set(['217', '504', '503', '143'])",set([])
SDL_blendline.c,SDL_BlendLine_RGB565-60,"set(['217', '504', '503'])",set([])
SDL_blendline.c,SDL_BlendLine_RGB2-112,"set(['502', '504', '340', '503', '306'])",set([])
SDL_blendline.c,SDL_BlendLine_RGB2-113,"set(['502', '504', '340', '503', '306'])",set([])
SDL_blendline.c,SDL_BlendLine_RGB2-110,"set(['502', '504', '340', '503'])",set([])
SDL_blendline.c,SDL_BlendLine_RGB2-111,"set(['502', '504', '340', '503', '306'])",set([])
SDL_blendline.c,SDL_BlendLine_RGB2-116,"set(['502', '504', '340', '503'])",set([])
SDL_blendline.c,SDL_BlendLine_RGB2-117,"set(['502', '504', '340', '503'])",set([])
SDL_blendline.c,SDL_BlendLine_RGB2-114,"set(['502', '504', '340', '503', '306'])",set([])
SDL_blendline.c,SDL_BlendLine_RGB2-115,"set(['502', '504', '340', '503'])",set([])
SDL_blendline.c,SDL_BlendLine_RGB2-118,"set(['504', '502', '503', '501'])",set([])
SDL_blendline.c,SDL_BlendLine_RGB2-119,"set(['504', '502', '503', '501'])",set([])
SDL_blendline.c,SDL_BlendLine_RGB2-32,"set(['504', '502', '503', '501'])",set([])
SDL_blendline.c,SDL_BlendLine_RGB2-33,"set(['504', '110'])",set([])
SDL_blendline.c,SDL_BlendLine_RGB2-30,"set(['504', '502', '503', '501'])",set([])
SDL_blendline.c,SDL_BlendLine_RGB2-31,"set(['504', '110'])",set([])
SDL_blendline.c,SDL_BlendLine_RGB2-36,"set(['504', '502', '503', '501'])",set([])
SDL_blendline.c,SDL_BlendLine_RGB2-37,"set(['504', '502', '503', '501'])",set([])
SDL_blendline.c,SDL_BlendLine_RGB2-34,"set(['504', '502', '503', '501'])",set([])
SDL_blendline.c,SDL_BlendLine_RGB2-35,"set(['504', '502', '503', '501'])",set([])
SDL_blendline.c,SDL_BlendLine_RGB2-38,"set(['504', '110'])",set([])
SDL_blendline.c,SDL_BlendLine_RGB2-39,"set(['504', '502', '503', '501'])",set([])
SDL_blendline.c,SDL_BlendLine_RGB4-81,"set(['504', '502', '503', '501'])",set([])
SDL_blendline.c,SDL_BlendLine_RGB4-80,"set(['217', '504', '503'])",set([])
SDL_blendline.c,SDL_BlendLine_RGB4-83,"set(['504', '502', '503', '501'])",set([])
SDL_blendline.c,SDL_BlendLine_RGB4-82,"set(['217', '504', '503'])",set([])
SDL_blendline.c,SDL_BlendLine_RGB4-85,"set(['504', '502', '503', '501'])",set([])
SDL_blendline.c,SDL_BlendLine_RGB4-84,"set(['504', '502', '503', '501'])",set([])
SDL_blendline.c,SDL_BlendLine_RGB4-87,"set(['502', '504', '340', '503'])",set([])
SDL_blendline.c,SDL_BlendLine_RGB4-86,"set(['504', '502', '503', '501'])",set([])
SDL_blendline.c,SDL_BlendLine_RGB4-89,"set(['502', '504', '340', '503'])",set([])
SDL_blendline.c,SDL_BlendLine_RGB4-88,"set(['340', '504', '502', '503'])",set([])
SDL_blendline.c,SDL_BlendLine_RGBA4-96,"set(['340', '504', '502', '503'])",set([])
SDL_blendline.c,SDL_BlendLine_RGB555-10,"set(['504', '502', '503', '501'])",set([])
SDL_blendline.c,SDL_BlendLine_RGB555-15,"set(['451', '504', '502', '503', '501'])",set([])
SDL_blendline.c,SDL_BlendLine_RGB555-17,"set(['451', '504', '502', '503', '501'])",set([])
SDL_blendline.c,SDL_BlendLine_RGB555-16,"set(['504', '110'])",set([])
SDL_blendline.c,SDL_BlendLine_RGB555-19,"set(['451', '504', '502', '503', '501'])",set([])
SDL_blendline.c,SDL_BlendLine_RGB555-18,"set(['504', '110'])",set([])
SDL_blendline.c,SDL_BlendLine_RGB565-118,"set(['504', '502', '503', '501'])",set([])
SDL_blendline.c,SDL_BlendLine_RGB565-119,"set(['504', '502', '503', '501'])",set([])
SDL_blendline.c,SDL_BlendLine_RGB565-114,"set(['502', '504', '340', '503'])",set([])
SDL_blendline.c,SDL_BlendLine_RGB565-115,"set(['502', '504', '340', '503'])",set([])
SDL_blendline.c,SDL_BlendLine_RGB565-116,"set(['502', '504', '340', '503'])",set([])
SDL_blendline.c,SDL_BlendLine_RGB565-117,"set(['504', '502', '503', '501'])",set([])
SDL_blendline.c,SDL_BlendLine_RGB565-110,"set(['502', '504', '340', '503', '306'])",set([])
SDL_blendline.c,SDL_BlendLine_RGB565-111,"set(['502', '504', '340', '503', '306'])",set([])
SDL_blendline.c,SDL_BlendLine_RGB565-112,"set(['502', '504', '340', '503', '306'])",set([])
SDL_blendline.c,SDL_BlendLine_RGB565-113,"set(['502', '504', '340', '503', '306'])",set([])
SDL_blendline.c,SDL_BlendLine_RGB4-50,"set(['504', '502', '503', '501'])",set([])
SDL_blendline.c,SDL_BlendLine_RGB4-51,"set(['504', '502', '503', '501'])",set([])
SDL_blendline.c,SDL_BlendLine_RGB888-0,"set(['504', '502', '503', '501'])",set([])
SDL_blendline.c,SDL_BlendLine_RGB888-89,"set(['504', '502', '503', '501'])",set([])
SDL_blendline.c,SDL_BlendLine_RGB888-88,"set(['502', '504', '340', '503'])",set([])
SDL_blendline.c,SDL_BlendLine_RGB888-87,"set(['340', '504', '502', '503'])",set([])
SDL_blendline.c,SDL_BlendLine_RGB888-86,"set(['502', '504', '340', '503'])",set([])
SDL_blendline.c,SDL_BlendLine_RGB888-85,"set(['504', '502', '503', '501'])",set([])
SDL_blendline.c,SDL_BlendLine_RGB888-84,"set(['504', '502', '503', '501'])",set([])
SDL_blendline.c,SDL_BlendLine_RGB888-83,"set(['504', '502', '503', '501'])",set([])
SDL_blendline.c,SDL_BlendLine_RGB888-82,"set(['504', '502', '503', '501'])",set([])
SDL_blendline.c,SDL_BlendLine_RGB888-81,"set(['217', '504', '503'])",set([])
SDL_blendline.c,SDL_BlendLine_RGB888-80,"set(['504', '502', '503', '501'])",set([])
SDL_blendline.c,SDL_BlendLine_RGB2-87,"set(['502', '504', '340', '503'])",set([])
SDL_blendline.c,SDL_BlendLine_RGB2-86,"set(['504', '502', '503', '501'])",set([])
SDL_blendline.c,SDL_BlendLine_RGB2-85,"set(['504', '502', '503', '501'])",set([])
SDL_blendline.c,SDL_BlendLine_RGB2-84,"set(['504', '502', '503', '501'])",set([])
SDL_blendline.c,SDL_BlendLine_RGB2-83,"set(['504', '502', '503', '501'])",set([])
SDL_blendline.c,SDL_BlendLine_RGB2-82,"set(['217', '504', '503'])",set([])
SDL_blendline.c,SDL_BlendLine_RGB2-81,"set(['504', '502', '503', '501'])",set([])
SDL_blendline.c,SDL_BlendLine_RGB2-80,"set(['217', '504', '503'])",set([])
SDL_blendline.c,SDL_BlendLine_RGB4-10,"set(['504', '502', '503', '501'])",set([])
SDL_blendline.c,SDL_BlendLine_RGB4-11,"set(['451', '504', '502', '503', '501'])",set([])
SDL_blendline.c,SDL_BlendLine_RGB4-16,"set(['451', '504', '502', '503', '501'])",set([])
SDL_blendline.c,SDL_BlendLine_RGB4-17,"set(['504', '110'])",set([])
SDL_blendline.c,SDL_BlendLine_RGB2-89,"set(['502', '504', '340', '503'])",set([])
SDL_blendline.c,SDL_BlendLine_RGB2-88,"set(['340', '504', '502', '503'])",set([])
SDL_blendline.c,SDL_BlendLine_RGB565-23,"set(['504', '110'])",set([])
SDL_blendline.c,SDL_BlendLine_RGB565-22,"set(['504', '502', '503', '501'])",set([])
SDL_blendline.c,SDL_BlendLine_RGB565-21,"set(['504', '502', '503', '501'])",set([])
SDL_blendline.c,SDL_BlendLine_RGB565-20,"set(['451', '504', '502', '503', '501'])",set([])
SDL_blendline.c,SDL_BlendLine_RGB565-27,"set(['504', '36', '110'])",set([])
SDL_blendline.c,SDL_BlendLine_RGB565-26,"set(['504', '36', '110'])",set([])
SDL_blendline.c,SDL_BlendLine_RGB565-25,"set(['504', '110'])",set([])
SDL_blendline.c,SDL_BlendLine_RGB565-24,"set(['504', '502', '503', '501'])",set([])
SDL_blendline.c,SDL_BlendLine_RGB565-29,"set(['504', '502', '503', '501'])",set([])
SDL_blendline.c,SDL_BlendLine_RGB565-28,"set(['504', '36', '110'])",set([])
SDL_blendline.c,SDL_BlendLine_RGB888-18,"set(['504', '110'])",set([])
SDL_blendline.c,SDL_BlendLine_RGB888-19,"set(['451', '504', '502', '503', '501'])",set([])
SDL_blendline.c,SDL_BlendLine_RGB4-106,"set(['504', '502', '503', '501'])",set([])
SDL_blendline.c,SDL_BlendLine_ARGB8888-59,"set(['504', '502', '503', '501'])",set([])
SDL_blendline.c,SDL_BlendLine_ARGB8888-58,"set(['217', '504', '503'])",set([])
SDL_blendline.c,SDL_BlendLine_ARGB8888-99,"set(['340', '504', '260', '502', '503'])",set([])
SDL_blendline.c,SDL_BlendLine_RGB2-101,"set(['340', '504', '502', '503'])",set([])
SDL_blendline.c,SDL_BlendLine_RGB2-100,"set(['504', '502', '503', '501'])",set([])
SDL_blendline.c,SDL_BlendLine_ARGB8888-91,"set(['504', '502', '503', '501'])",set([])
SDL_blendline.c,SDL_BlendLine_ARGB8888-90,"set(['504', '502', '503', '501'])",set([])
SDL_blendline.c,SDL_BlendLine_ARGB8888-93,"set(['502', '504', '340', '503'])",set([])
SDL_blendline.c,SDL_BlendLine_ARGB8888-92,"set(['504', '502', '503', '501'])",set([])
SDL_blendline.c,SDL_BlendLine_ARGB8888-95,"set(['340', '504', '502', '503'])",set([])
SDL_blendline.c,SDL_BlendLine_ARGB8888-94,"set(['502', '504', '340', '503'])",set([])
SDL_blendline.c,SDL_BlendLine_ARGB8888-97,"set(['502', '504', '260', '340', '503'])",set([])
SDL_blendline.c,SDL_BlendLine_ARGB8888-96,"set(['502', '504', '260', '340', '503'])",set([])
SDL_blendline.c,SDL_BlendLine_RGB555-120,"set(['504', '502', '503', '501'])",set([])
SDL_blendline.c,SDL_BlendLine_RGB555-121,"set(['504', '502', '503', '501'])",set([])
SDL_blendline.c,SDL_BlendLine_RGB4-57,"set(['504', '502', '503', '501'])",set([])
SDL_blendline.c,SDL_BlendLine_ARGB8888-51,"set(['217', '504', '503'])",set([])
SDL_blendline.c,SDL_BlendLine_ARGB8888-50,"set(['504', '502', '503', '501'])",set([])
SDL_blendline.c,SDL_BlendLine_RGB2-109,"set(['502', '504', '340', '503'])",set([])
SDL_blendline.c,SDL_BlendLine_RGB2-108,"set(['502', '504', '340', '503'])",set([])
SDL_blendline.c,SDL_BlendLine_RGBA4-70,"set(['504', '502', '503', '501'])",set([])
SDL_blendline.c,SDL_BlendLine_RGBA4-71,"set(['504', '387', '502', '503', '501'])",set([])
SDL_blendline.c,SDL_BlendLine_RGBA4-72,"set(['217', '504', '167', '503'])",set([])
SDL_blendline.c,SDL_BlendLine_RGBA4-73,"set(['217', '504', '503'])",set([])
SDL_blendline.c,SDL_BlendLine_RGBA4-74,"set(['504', '501', '502', '503', '387'])",set([])
SDL_blendline.c,SDL_BlendLine_RGBA4-75,"set(['217', '504', '503'])",set([])
SDL_blendline.c,SDL_BlendLine_RGBA4-76,"set(['217', '504', '503', '185'])",set([])
SDL_blendline.c,SDL_BlendLine_RGBA4-77,"set(['217', '504', '503', '185'])",set([])
SDL_blendline.c,SDL_BlendLine_RGBA4-78,"set(['217', '504', '503', '185'])",set([])
SDL_blendline.c,SDL_BlendLine_RGBA4-79,"set(['217', '504', '503', '185'])",set([])
SDL_blendline.c,SDL_BlendLine_RGBA4-98,"set(['502', '504', '260', '340', '503'])",set([])
SDL_blendline.c,SDL_BlendLine_RGB4-0,"set(['504', '502', '503', '501'])",set([])
SDL_blendline.c,SDL_BlendLine_RGB555-55,"set(['504', '502', '503', '501'])",set([])
SDL_blendline.c,SDL_BlendLine_RGB555-54,"set(['504', '502', '503', '501'])",set([])
SDL_blendline.c,SDL_BlendLine_RGB555-57,"set(['504', '502', '503', '501'])",set([])
SDL_blendline.c,SDL_BlendLine_RGB555-56,"set(['504', '502', '503', '501'])",set([])
SDL_blendline.c,SDL_BlendLine_RGB555-51,"set(['217', '504', '503'])",set([])
SDL_blendline.c,SDL_BlendLine_RGB555-50,"set(['504', '502', '503', '501'])",set([])
SDL_blendline.c,SDL_BlendLine_RGB555-53,"set(['217', '504', '503'])",set([])
SDL_blendline.c,SDL_BlendLine_RGB555-52,"set(['504', '502', '503', '501'])",set([])
SDL_blendline.c,SDL_BlendLine_RGB555-59,"set(['504', '502', '503', '501'])",set([])
SDL_blendline.c,SDL_BlendLine_RGB555-58,"set(['217', '504', '503'])",set([])
SDL_blendline.c,SDL_BlendLine_RGB888-8,"set(['504', '502', '503', '501'])",set([])
SDL_blendline.c,SDL_BlendLine_RGB888-9,"set(['504', '502', '503', '501'])",set([])
SDL_blendline.c,SDL_BlendLine_ARGB8888-28,"set(['504', '36', '110'])",set([])
SDL_blendline.c,SDL_BlendLine_ARGB8888-29,"set(['504', '36', '110'])",set([])
SDL_blendline.c,SDL_BlendLine_ARGB8888-20,"set(['451', '504', '502', '503', '501'])",set([])
SDL_blendline.c,SDL_BlendLine_ARGB8888-21,"set(['504', '502', '503', '501'])",set([])
SDL_blendline.c,SDL_BlendLine_ARGB8888-22,"set(['504', '502', '503', '501'])",set([])
SDL_blendline.c,SDL_BlendLine_ARGB8888-23,"set(['504', '110'])",set([])
SDL_blendline.c,SDL_BlendLine_ARGB8888-24,"set(['504', '502', '503', '501'])",set([])
SDL_blendline.c,SDL_BlendLine_ARGB8888-25,"set(['504', '110'])",set([])
SDL_blendline.c,SDL_BlendLine_ARGB8888-26,"set(['504', '36', '110'])",set([])
SDL_blendline.c,SDL_BlendLine_ARGB8888-27,"set(['504', '36', '110'])",set([])
SDL_blendline.c,SDL_BlendLine_ARGB8888-124,"set(['504', '502', '503', '501'])",set([])
SDL_blendline.c,SDL_BlendLine_ARGB8888-125,"set(['504', '502', '503', '501'])",set([])
SDL_blendline.c,SDL_BlendLine_ARGB8888-126,"set(['504', '502', '503', '501'])",set([])
SDL_blendline.c,SDL_BlendLine_ARGB8888-127,"set(['504', '502', '503', '501'])",set([])
SDL_blendline.c,SDL_BlendLine_ARGB8888-120,"set(['504', '502', '503', '501'])",set([])
SDL_blendline.c,SDL_BlendLine_ARGB8888-121,"set(['504', '502', '503', '501'])",set([])
SDL_blendline.c,SDL_BlendLine_ARGB8888-122,"set(['504', '502', '503', '501'])",set([])
SDL_blendline.c,SDL_BlendLine_ARGB8888-123,"set(['504', '502', '503', '501'])",set([])
SDL_blendline.c,SDL_BlendLine_ARGB8888-128,"set(['504', '502', '503', '501'])",set([])
SDL_blendline.c,SDL_BlendLine_ARGB8888-129,"set(['504', '502', '503', '501'])",set([])
SDL_blendline.c,SDL_BlendLine_RGB4-92,"set(['504', '502', '503', '501'])",set([])
SDL_blendline.c,SDL_BlendLine_RGBA4-102,"set(['502', '504', '340', '503'])",set([])
